scenario_id,encounter_requested,encounter_observed,role,cas,cas_name,perception,dcpa_target_m,tcpa_target_s,own_speed_kn,tgt_speed_kn,own_vessel,tgt_vessel,tgt_status,visibility,initial_range_m,relative_bearing_deg,tgt_heading_deg,min_dist_m,min_intrusion,safe,domain_respected,collision,excess_path_pct,progress_loss_pct,cross_track_m,heading_changes,total_alteration_deg,crossed_ahead,detection_rate,track_delay_s,tcpa_at_track_ready,mean_pos_error_m,role_flip_rate,encounter,starboard_alteration,substantial_action,early_action,no_cross_ahead,stand_on_held,compliance
head_on_0050,head_on,head_on,both_give_way,mpc,MPC,perfect,698.0948080415302,1770.7675698951116,9.543508832572407,12.06683865971976,vlcc,vlcc,power_driven,good,19693.70592739063,3.4637380190548916,182.56506867446774,1003.5255286382388,1.853534970100887,True,True,False,-4.607958498352591,6.450996183286752,1807.561780114232,102,26.07798368711082,True,1.0,15.0,1755.7675698951116,0.0,0.0,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0051,head_on,head_on,both_give_way,no_action,No action (baseline),perfect,1201.979319385903,1469.5371519844593,15.394700054093676,12.709677710135534,handysize_bulker,container_feeder,power_driven,good,21277.954765553986,2.3938309978825774,178.13257924584568,1201.9979427016206,4.170311696267976,True,True,False,7.922154061425427e-13,-7.922154061425427e-13,0.0,0,0.0,True,1.0,15.0,1454.5371519844596,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0051,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,perfect,1201.979319385903,1469.5371519844593,15.394700054093676,12.709677710135534,handysize_bulker,container_feeder,power_driven,good,21277.954765553986,2.3938309978825774,178.13257924584568,1201.9979427016206,4.170311696267976,True,True,False,7.922154061425427e-13,-7.922154061425427e-13,0.0,0,0.0,True,1.0,15.0,1454.5371519844596,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0051,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,perfect,1201.979319385903,1469.5371519844593,15.394700054093676,12.709677710135534,handysize_bulker,container_feeder,power_driven,good,21277.954765553986,2.3938309978825774,178.13257924584568,1201.9979427016206,4.170311696267976,True,True,False,7.922154061425427e-13,-7.922154061425427e-13,0.0,0,0.0,True,1.0,15.0,1454.5371519844596,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0051,head_on,head_on,both_give_way,mpc,MPC,perfect,1201.979319385903,1469.5371519844593,15.394700054093676,12.709677710135534,handysize_bulker,container_feeder,power_driven,good,21277.954765553986,2.3938309978825774,178.13257924584568,1201.9979427016206,4.170311696267976,True,True,False,7.922154061425427e-13,-7.922154061425427e-13,0.0,0,0.0,True,1.0,15.0,1454.5371519844596,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0052,head_on,head_on,both_give_way,no_action,No action (baseline),perfect,1140.8656571264935,1774.8275520474135,14.68928534062027,10.026712403838289,handysize_bulker,vlcc,power_driven,good,22595.737520323026,2.9663504243136156,180.1780691803447,1140.8677642177693,3.961346394214133,True,True,False,-1.0846938498768275e-12,1.0846938498768275e-12,0.0,0,0.0,True,1.0,15.0,1759.827552047414,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0052,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,perfect,1140.8656571264935,1774.8275520474135,14.68928534062027,10.026712403838289,handysize_bulker,vlcc,power_driven,good,22595.737520323026,2.9663504243136156,180.1780691803447,1140.8677642177693,3.961346394214133,True,True,False,-1.0846938498768275e-12,1.0846938498768275e-12,0.0,0,0.0,True,1.0,15.0,1759.827552047414,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0052,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,perfect,1140.8656571264935,1774.8275520474135,14.68928534062027,10.026712403838289,handysize_bulker,vlcc,power_driven,good,22595.737520323026,2.9663504243136156,180.1780691803447,1140.8677642177693,3.961346394214133,True,True,False,-1.0846938498768275e-12,1.0846938498768275e-12,0.0,0,0.0,True,1.0,15.0,1759.827552047414,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0052,head_on,head_on,both_give_way,mpc,MPC,perfect,1140.8656571264935,1774.8275520474135,14.68928534062027,10.026712403838289,handysize_bulker,vlcc,power_driven,good,22595.737520323026,2.9663504243136156,180.1780691803447,1140.8677642177693,3.961346394214133,True,True,False,-1.0846938498768275e-12,1.0846938498768275e-12,0.0,0,0.0,True,1.0,15.0,1759.827552047414,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
head_on_0053,head_on,head_on,both_give_way,no_action,No action (baseline),perfect,777.6141046278229,1757.23319125656,10.043287383337008,12.381300796531828,coastal_tanker,coastal_tanker,power_driven,good,20281.89722202404,0.8106100540629874,177.4885553903091,778.0405448221239,4.413853919963546,False,True,False,-6.267537113540117e-13,6.267537113540117e-13,0.0,0,0.0,True,1.0,15.0,1742.23319125656,0.0,0.0,head_on,0.0,0.0,0.0,,,0.0
