scenario_id,encounter_requested,encounter_observed,role,cas,cas_name,perception,dcpa_target_m,tcpa_target_s,own_speed_kn,tgt_speed_kn,own_vessel,tgt_vessel,tgt_status,visibility,initial_range_m,relative_bearing_deg,tgt_heading_deg,min_dist_m,min_intrusion,safe,domain_respected,collision,excess_path_pct,progress_loss_pct,cross_track_m,heading_changes,total_alteration_deg,crossed_ahead,detection_rate,track_delay_s,tcpa_at_track_ready,mean_pos_error_m,role_flip_rate,flip_dangerous_rate,flip_conservative_rate,mean_dcpa_sigma,conservative_steps,encounter,starboard_alteration,substantial_action,early_action,no_cross_ahead,stand_on_held,compliance
head_on_0091,head_on,head_on,both_give_way,no_action,No action (baseline),modelled,1434.1915165610126,1433.2689661151576,9.394166050503856,10.845851600656134,handysize_bulker,vlcc,power_driven,good,14992.355598072825,-5.734565667114,179.5424751293985,1434.30476927567,4.979659386174893,True,True,False,-1.1516679555173491e-12,1.1516679555173491e-12,0.0,0,0.0,False,0.04861111111111111,1065.0,368.2689661151734,95332.0447440187,0.23333333333333334,0.006944444444444444,0.20972222222222223,995.0209698554515,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0091,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,modelled,1434.1915165610126,1433.2689661151576,9.394166050503856,10.845851600656134,handysize_bulker,vlcc,power_driven,good,14992.355598072825,-5.734565667114,179.5424751293985,1434.30476927567,4.979659386174893,True,True,False,-1.1516679555173491e-12,1.1516679555173491e-12,0.0,0,0.0,False,0.041666666666666664,1035.0,398.26896611517276,20767.518947050055,0.3861111111111111,0.029166666666666667,0.3486111111111111,925.7103300072419,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0091,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,modelled,1434.1915165610126,1433.2689661151576,9.394166050503856,10.845851600656134,handysize_bulker,vlcc,power_driven,good,14992.355598072825,-5.734565667114,179.5424751293985,1434.30476927567,4.979659386174893,True,True,False,-1.1516679555173491e-12,1.1516679555173491e-12,0.0,0,0.0,False,0.05138888888888889,1035.0,398.26896611517276,99851.98387054261,0.41944444444444445,0.03194444444444444,0.3611111111111111,1317.5088385618953,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0091,head_on,head_on,both_give_way,mpc,MPC,modelled,1434.1915165610126,1433.2689661151576,9.394166050503856,10.845851600656134,handysize_bulker,vlcc,power_driven,good,14992.355598072825,-5.734565667114,179.5424751293985,1663.875841191196,5.777024033773097,True,True,False,-0.9825405981709352,1.0722108780817599,232.20845640786175,78,14.363913502892842,False,0.03333333333333333,990.0,460.494394588646,30379.100273312237,0.4722222222222222,0.0,0.4513888888888889,1502.5453471711803,0,head_on,1.0,0.0,1.0,,,0.6666666666666666
head_on_0092,head_on,head_on,both_give_way,no_action,No action (baseline),modelled,214.96825046116962,1264.96249684529,14.965132760009599,11.460842007440341,vlcc,container_feeder,power_driven,good,17195.866403089858,-0.095952616459401,178.12715454843504,214.9688549045481,0.4070634178576541,False,False,True,9.858333715997166e-13,-9.858333715997166e-13,0.0,0,0.0,True,0.07083333333333333,1150.0,114.96249684529532,33827.51895257366,0.058333333333333334,0.0,0.004166666666666667,1107.78525772792,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0092,head_on,head_on,both_give_way,rule_based,Rule-based COLREGS,modelled,214.96825046116962,1264.96249684529,14.965132760009599,11.460842007440341,vlcc,container_feeder,power_driven,good,17195.866403089858,-0.095952616459401,178.12715454843504,173.6028098549031,0.3111416605942886,False,False,True,-2.158996015501306,2.4342898777710458,467.053841844781,67,24.836647026613615,True,0.05555555555555555,1095.0,169.96249684529437,114298.14639831331,0.7208333333333333,0.001388888888888889,0.5833333333333334,3559.458214781963,0,head_on,1.0,0.0,0.0,,,0.3333333333333333
head_on_0092,head_on,head_on,both_give_way,velocity_obstacle,Velocity obstacle,modelled,214.96825046116962,1264.96249684529,14.965132760009599,11.460842007440341,vlcc,container_feeder,power_driven,good,17195.866403089858,-0.095952616459401,178.12715454843504,86.18776994679789,0.14768283128155696,False,False,True,-7.296078622775386,8.18307527184212,903.8162543270628,153,39.66857889544227,True,0.06388888888888888,1195.0,130.4345450345783,91913.84231682828,0.19027777777777777,0.004166666666666667,0.14583333333333334,995.7908098213338,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
head_on_0092,head_on,head_on,both_give_way,mpc,MPC,modelled,214.96825046116962,1264.96249684529,14.965132760009599,11.460842007440341,vlcc,container_feeder,power_driven,good,17195.866403089858,-0.095952616459401,178.12715454843504,691.6961819877014,1.152084302227671,False,True,False,-5.179399607977675,6.277662333067416,1132.3899049073996,110,43.7293535563722,True,0.022222222222222223,1475.0,0.0,73650.72507057451,0.6583333333333333,0.0,0.6458333333333334,1582.9293538395966,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
head_on_0093,head_on,head_on,give_way,no_action,No action (baseline),modelled,304.5254210894339,1216.3529526782245,10.728503012414055,11.567013493441006,coastal_tanker,coastal_tanker,restricted_manoeuvrability,restricted,13952.737315493443,-0.26466912858252106,181.9003994980553,304.92044443265644,1.7295019691864957,False,True,False,-6.600642315819823e-13,6.600642315819823e-13,0.0,0,0.0,True,0.016666666666666666,1145.0,71.35295267823504,116140.78691625643,0.0,0.0,0.0,1161.323338370634,0,head_on,0.0,0.0,0.0,,,0.0
head_on_0093,head_on,head_on,give_way,rule_based,Rule-based COLREGS,modelled,304.5254210894339,1216.3529526782245,10.728503012414055,11.567013493441006,coastal_tanker,coastal_tanker,restricted_manoeuvrability,restricted,13952.737315493443,-0.26466912858252106,181.9003994980553,371.40065947726646,1.99583859669556,False,True,False,-0.262390145911972,0.9574602755407716,584.8055218251377,54,34.247105278532786,True,0.008333333333333333,1270.0,0.0,36940.89252465903,0.0,0.0,0.0,1177.4813598187238,0,head_on,1.0,1.0,0.0,,,0.6666666666666666
